,JST,Like,Want_To_Watch,Pleasant,Happy ,Emotional,Quality,Interest,Light_Hearted,Exciting,Warm,Impression
433,16:51:57.732,2,2,2,3,3,2,2,3,3,2,2
434,16:51:57.982,2,2,2,3,3,2,2,3,3,2,2
435,16:51:58.230,2,2,2,3,3,2,2,3,3,2,2
436,16:51:58.479,2,2,2,3,3,2,2,3,3,2,2
437,16:51:58.732,2,2,2,3,3,2,2,3,3,2,2
438,16:51:58.980,2,2,2,3,3,2,2,3,3,2,2
439,16:51:59.229,2,2,2,3,3,2,2,3,3,2,2
440,16:51:59.478,2,2,2,3,3,2,2,3,3,2,2
441,16:51:59.728,2,2,2,3,3,2,2,3,3,2,2
442,16:51:59.978,2,2,2,3,3,2,2,3,3,2,2
443,16:52:00.229,2,2,2,3,3,2,2,3,3,2,2
444,16:52:00.479,2,2,2,3,3,2,2,3,3,2,2
445,16:52:00.728,2,2,2,3,3,2,2,3,3,2,2
446,16:52:00.979,2,2,2,3,3,2,2,3,3,2,2
447,16:52:01.228,2,2,2,3,3,2,2,3,3,2,2
448,16:52:01.479,2,2,2,3,3,2,2,3,3,2,2
449,16:52:01.728,2,2,2,3,3,2,2,3,3,2,2
450,16:52:01.976,2,2,2,3,3,2,2,3,3,2,2
451,16:52:02.228,2,2,2,3,3,2,2,3,3,2,2
452,16:52:02.477,2,2,2,3,3,2,2,3,3,2,2
453,16:52:02.728,2,2,2,3,3,2,2,3,3,2,2
454,16:52:03.004,2,2,2,3,3,2,2,3,3,2,2
455,16:52:03.227,2,2,2,3,3,2,2,3,3,2,2
456,16:52:03.478,2,2,2,3,3,2,2,3,3,2,2
457,16:52:03.727,2,2,2,3,3,2,2,3,3,2,2
458,16:52:03.976,2,2,2,3,3,2,2,3,3,2,2
459,16:52:04.227,2,2,2,3,3,2,2,3,3,2,2
460,16:52:04.477,2,2,2,3,3,2,2,3,3,2,2
461,16:52:04.725,2,2,2,3,3,2,2,3,3,2,2
462,16:52:04.985,2,2,2,3,3,2,2,3,3,2,2
463,16:52:05.223,2,2,2,3,3,2,2,3,3,2,2
464,16:52:05.474,2,2,2,3,3,2,2,3,3,2,2
465,16:52:05.726,2,2,2,3,3,2,2,3,3,2,2
466,16:52:05.975,2,2,2,3,3,2,2,3,3,2,2
467,16:52:06.226,2,2,2,3,3,2,2,3,3,2,2
468,16:52:06.474,2,2,2,3,3,2,2,3,3,2,2
469,16:52:06.724,2,2,2,3,3,2,2,3,3,2,2
470,16:52:06.974,2,2,2,3,3,2,2,3,3,2,2
471,16:52:07.224,2,2,2,3,3,2,2,3,3,2,2
472,16:52:07.473,2,2,2,3,3,2,2,3,3,2,2
473,16:52:07.724,2,2,2,3,3,2,2,3,3,2,2
474,16:52:07.973,2,2,2,3,3,2,2,3,3,2,2
475,16:52:08.224,2,2,2,3,3,2,2,3,3,2,2
476,16:52:08.473,2,2,2,3,3,2,2,3,3,2,2
477,16:52:08.723,2,2,2,3,3,2,2,3,3,2,2
478,16:52:08.973,2,2,2,3,3,2,2,3,3,2,2
479,16:52:09.223,2,2,2,3,3,2,2,3,3,2,2
480,16:52:09.474,2,2,2,3,3,2,2,3,3,2,2
481,16:52:09.718,2,2,2,3,3,2,2,3,3,2,2
482,16:52:09.973,2,2,2,3,3,2,2,3,3,2,2
483,16:52:10.222,2,2,2,3,3,2,2,3,3,2,2
484,16:52:10.472,2,2,2,3,3,2,2,3,3,2,2
485,16:52:10.722,2,2,2,3,3,2,2,3,3,2,2
486,16:52:10.973,2,2,2,3,3,2,2,3,3,2,2
487,16:52:11.222,2,2,2,3,3,2,2,3,3,2,2
488,16:52:11.473,2,2,2,3,3,2,2,3,3,2,2
489,16:52:11.724,2,2,2,3,3,2,2,3,3,2,2
490,16:52:11.964,2,2,2,3,3,2,2,3,3,2,2
491,16:52:12.222,2,2,2,3,3,2,2,3,3,2,2
492,16:52:12.472,2,2,2,3,3,2,2,3,3,2,2
493,16:52:12.722,2,2,2,3,3,2,2,3,3,2,2
494,16:52:12.969,2,2,2,3,3,2,2,3,3,2,2
495,16:52:13.219,2,2,2,3,3,2,2,3,3,2,2
496,16:52:13.471,2,2,2,3,3,2,2,3,3,2,2
497,16:52:13.727,2,2,2,3,3,2,2,3,3,2,2
498,16:52:13.969,2,2,2,3,3,2,2,3,3,2,2
499,16:52:14.220,2,2,2,3,3,2,2,3,3,2,2
500,16:52:14.469,2,2,2,3,3,2,2,3,3,2,2
501,16:52:14.720,2,2,2,3,3,2,2,3,3,2,2
502,16:52:14.967,2,2,2,3,3,2,2,3,3,2,2
503,16:52:15.219,2,2,2,3,3,2,2,3,3,2,2
504,16:52:15.479,2,2,2,3,3,2,2,3,3,2,2
505,16:52:15.718,2,2,2,3,3,2,2,3,3,2,2
506,16:52:15.970,2,2,2,3,3,2,2,3,3,2,2
507,16:52:16.220,2,2,2,3,3,2,2,3,3,2,2
508,16:52:16.470,2,2,2,3,3,2,2,3,3,2,2
509,16:52:16.719,2,2,2,3,3,2,2,3,3,2,2
510,16:52:16.968,2,2,2,3,3,2,2,3,3,2,2
511,16:52:17.219,2,2,2,3,3,2,2,3,3,2,2
512,16:52:17.469,2,2,2,3,3,2,2,3,3,2,2
513,16:52:17.719,2,2,2,3,3,2,2,3,3,2,2
514,16:52:17.959,2,2,2,3,3,2,2,3,3,2,2
515,16:52:18.216,2,2,2,3,3,2,2,3,3,2,2
516,16:52:18.467,2,2,2,3,3,2,2,3,3,2,2
517,16:52:18.714,2,2,2,3,3,2,2,3,3,2,2
518,16:52:18.966,2,2,2,3,3,2,2,3,3,2,2
519,16:52:19.216,2,2,2,3,3,2,2,3,3,2,2
520,16:52:19.466,2,2,2,3,3,2,2,3,3,2,2
521,16:52:19.715,2,2,2,3,3,2,2,3,3,2,2
522,16:52:19.966,2,2,2,3,3,2,2,3,3,2,2
523,16:52:20.215,2,2,2,3,3,2,2,3,3,2,2
524,16:52:20.466,2,2,2,3,3,2,2,3,3,2,2
525,16:52:20.715,2,2,2,3,3,2,2,3,3,2,2
526,16:52:20.964,2,2,2,3,3,2,2,3,3,2,2
527,16:52:21.215,2,2,2,3,3,2,2,3,3,2,2
528,16:52:21.464,2,2,2,3,3,2,2,3,3,2,2
529,16:52:21.714,2,2,2,3,3,2,2,3,3,2,2
530,16:52:21.964,2,2,2,3,3,2,2,3,3,2,2
531,16:52:22.214,2,2,2,3,3,2,2,3,3,2,2
532,16:52:22.465,2,2,2,3,3,2,2,3,3,2,2
533,16:52:22.715,2,2,2,3,3,2,2,3,3,2,2
534,16:52:22.964,2,2,2,3,3,2,2,3,3,2,2
535,16:52:23.212,2,2,2,3,3,2,2,3,3,2,2
536,16:52:23.478,2,2,2,3,3,2,2,3,3,2,2
537,16:52:23.713,2,2,2,3,3,2,2,3,3,2,2
538,16:52:23.963,2,2,2,3,3,2,2,3,3,2,2
539,16:52:24.213,2,2,2,3,3,2,2,3,3,2,2
540,16:52:24.462,2,2,2,3,3,2,2,3,3,2,2
541,16:52:24.711,2,2,2,3,3,2,2,3,3,2,2
542,16:52:24.962,2,2,2,3,3,2,2,3,3,2,2
543,16:52:25.211,2,2,2,3,3,2,2,3,3,2,2
544,16:52:25.462,2,2,2,3,3,2,2,3,3,2,2
545,16:52:25.713,2,2,2,3,3,2,2,3,3,2,2
546,16:52:25.962,2,2,2,3,3,2,2,3,3,2,2
547,16:52:26.211,2,2,2,3,3,2,2,3,3,2,2
548,16:52:26.463,2,2,2,3,3,2,2,3,3,2,2
549,16:52:26.710,2,2,2,3,3,2,2,3,3,2,2
550,16:52:26.962,2,2,2,3,3,2,2,3,3,2,2
551,16:52:27.211,2,2,2,3,3,2,2,3,3,2,2
552,16:52:27.462,2,2,2,3,3,2,2,3,3,2,2
553,16:52:27.735,2,2,2,3,3,2,2,3,3,2,2
554,16:52:27.963,2,2,2,3,3,2,2,3,3,2,2
555,16:52:28.210,2,2,2,3,3,2,2,3,3,2,2
556,16:52:28.468,2,2,2,3,3,2,2,3,3,2,2
557,16:52:28.708,2,2,2,3,3,2,2,3,3,2,2
558,16:52:28.957,2,2,2,3,3,2,2,3,3,2,2
559,16:52:29.202,2,2,2,3,3,2,2,3,3,2,2
560,16:52:29.457,2,2,2,3,3,2,2,3,3,2,2
561,16:52:29.706,2,2,2,3,3,2,2,3,3,2,2
562,16:52:29.957,2,2,2,3,3,2,2,3,3,2,2
563,16:53:21.906,3,3,3,3,2,2,3,4,4,3,3
564,16:53:22.156,3,3,3,3,2,2,3,4,4,3,3
565,16:53:22.406,3,3,3,3,2,2,3,4,4,3,3
566,16:53:22.657,3,3,3,3,2,2,3,4,4,3,3
567,16:53:22.927,3,3,3,3,2,2,3,4,4,3,3
568,16:53:23.155,3,3,3,3,2,2,3,4,4,3,3
569,16:53:23.405,3,3,3,3,2,2,3,4,4,3,3
570,16:53:23.655,3,3,3,3,2,2,3,4,4,3,3
571,16:53:23.907,3,3,3,3,2,2,3,4,4,3,3
572,16:53:24.154,3,3,3,3,2,2,3,4,4,3,3
573,16:53:24.400,3,3,3,3,2,2,3,4,4,3,3
574,16:53:24.654,3,3,3,3,2,2,3,4,4,3,3
575,16:53:24.905,3,3,3,3,2,2,3,4,4,3,3
576,16:53:25.155,3,3,3,3,2,2,3,4,4,3,3
577,16:53:25.403,3,3,3,3,2,2,3,4,4,3,3
578,16:53:25.654,3,3,3,3,2,2,3,4,4,3,3
579,16:53:25.904,3,3,3,3,2,2,3,4,4,3,3
580,16:53:26.145,3,3,3,3,2,2,3,4,4,3,3
581,16:53:26.403,3,3,3,3,2,2,3,4,4,3,3
582,16:53:26.653,3,3,3,3,2,2,3,4,4,3,3
583,16:53:26.904,3,3,3,3,2,2,3,4,4,3,3
584,16:53:27.153,3,3,3,3,2,2,3,4,4,3,3
585,16:53:27.402,3,3,3,3,2,2,3,4,4,3,3
586,16:53:27.644,3,3,3,3,2,2,3,4,4,3,3
587,16:53:27.901,3,3,3,3,2,2,3,4,4,3,3
588,16:53:28.153,3,3,3,3,2,2,3,4,4,3,3
589,16:53:28.404,3,3,3,3,2,2,3,4,4,3,3
590,16:53:28.652,3,3,3,3,2,2,3,4,4,3,3
591,16:53:28.904,3,3,3,3,2,2,3,4,4,3,3
592,16:53:29.154,3,3,3,3,2,2,3,4,4,3,3
593,16:53:29.404,3,3,3,3,2,2,3,4,4,3,3
594,16:53:29.643,3,3,3,3,2,2,3,4,4,3,3
595,16:53:29.908,3,3,3,3,2,2,3,4,4,3,3
596,16:53:30.154,3,3,3,3,2,2,3,4,4,3,3
597,16:53:30.402,3,3,3,3,2,2,3,4,4,3,3
598,16:53:30.651,3,3,3,3,2,2,3,4,4,3,3
599,16:53:30.900,3,3,3,3,2,2,3,4,4,3,3
600,16:53:31.148,3,3,3,3,2,2,3,4,4,3,3
601,16:53:31.402,3,3,3,3,2,2,3,4,4,3,3
602,16:53:31.651,3,3,3,3,2,2,3,4,4,3,3
603,16:53:31.907,3,3,3,3,2,2,3,4,4,3,3
604,16:53:32.152,3,3,3,3,2,2,3,4,4,3,3
605,16:53:32.400,3,3,3,3,2,2,3,4,4,3,3
606,16:53:32.655,3,3,3,3,2,2,3,4,4,3,3
607,16:53:32.908,3,3,3,3,2,2,3,4,4,3,3
608,16:53:33.152,3,3,3,3,2,2,3,4,4,3,3
609,16:53:33.402,3,3,3,3,2,2,3,4,4,3,3
610,16:53:33.648,3,3,3,3,2,2,3,4,4,3,3
611,16:53:33.897,3,3,3,3,2,2,3,4,4,3,3
612,16:53:34.149,3,3,3,3,2,2,3,4,4,3,3
613,16:53:34.398,3,3,3,3,2,2,3,4,4,3,3
614,16:53:34.649,3,3,3,3,2,2,3,4,4,3,3
615,16:53:34.897,3,3,3,3,2,2,3,4,4,3,3
616,16:53:35.164,3,3,3,3,2,2,3,4,4,3,3
617,16:53:35.397,3,3,3,3,2,2,3,4,4,3,3
618,16:53:35.651,3,3,3,3,2,2,3,4,4,3,3
619,16:53:35.897,3,3,3,3,2,2,3,4,4,3,3
620,16:53:36.147,3,3,3,3,2,2,3,4,4,3,3
621,16:53:36.398,3,3,3,3,2,2,3,4,4,3,3
622,16:53:36.647,3,3,3,3,2,2,3,4,4,3,3
623,16:53:36.898,3,3,3,3,2,2,3,4,4,3,3
624,16:53:37.147,3,3,3,3,2,2,3,4,4,3,3
625,16:53:37.404,3,3,3,3,2,2,3,4,4,3,3
626,16:53:37.654,3,3,3,3,2,2,3,4,4,3,3
627,16:53:37.895,3,3,3,3,2,2,3,4,4,3,3
628,16:53:38.145,3,3,3,3,2,2,3,4,4,3,3
629,16:53:38.399,3,3,3,3,2,2,3,4,4,3,3
630,16:53:38.643,3,3,3,3,2,2,3,4,4,3,3
631,16:53:38.894,3,3,3,3,2,2,3,4,4,3,3
632,16:53:39.144,3,3,3,3,2,2,3,4,4,3,3
633,16:53:39.394,3,3,3,3,2,2,3,4,4,3,3
634,16:53:39.644,3,3,3,3,2,2,3,4,4,3,3
635,16:53:39.895,3,3,3,3,2,2,3,4,4,3,3
636,16:53:40.143,3,3,3,3,2,2,3,4,4,3,3
637,16:53:40.394,3,3,3,3,2,2,3,4,4,3,3
638,16:53:40.643,3,3,3,3,2,2,3,4,4,3,3
639,16:53:40.892,3,3,3,3,2,2,3,4,4,3,3
640,16:53:41.143,3,3,3,3,2,2,3,4,4,3,3
641,16:53:41.392,3,3,3,3,2,2,3,4,4,3,3
642,16:53:41.644,3,3,3,3,2,2,3,4,4,3,3
643,16:53:41.896,3,3,3,3,2,2,3,4,4,3,3
644,16:53:42.145,3,3,3,3,2,2,3,4,4,3,3
645,16:53:42.392,3,3,3,3,2,2,3,4,4,3,3
646,16:53:42.642,3,3,3,3,2,2,3,4,4,3,3
647,16:53:42.893,3,3,3,3,2,2,3,4,4,3,3
648,16:53:43.144,3,3,3,3,2,2,3,4,4,3,3
649,16:53:43.392,3,3,3,3,2,2,3,4,4,3,3
650,16:53:43.642,3,3,3,3,2,2,3,4,4,3,3
651,16:53:43.894,3,3,3,3,2,2,3,4,4,3,3
652,16:53:44.141,3,3,3,3,2,2,3,4,4,3,3
653,16:53:44.389,3,3,3,3,2,2,3,4,4,3,3
654,16:53:44.639,3,3,3,3,2,2,3,4,4,3,3
655,16:53:44.890,3,3,3,3,2,2,3,4,4,3,3
656,16:53:45.141,3,3,3,3,2,2,3,4,4,3,3
657,16:53:45.392,3,3,3,3,2,2,3,4,4,3,3
658,16:53:45.640,3,3,3,3,2,2,3,4,4,3,3
659,16:53:45.889,3,3,3,3,2,2,3,4,4,3,3
660,16:53:46.156,3,3,3,3,2,2,3,4,4,3,3
661,16:53:46.391,3,3,3,3,2,2,3,4,4,3,3
662,16:53:46.642,3,3,3,3,2,2,3,4,4,3,3
663,16:53:46.890,3,3,3,3,2,2,3,4,4,3,3
664,16:53:47.142,3,3,3,3,2,2,3,4,4,3,3
665,16:53:47.414,3,3,3,3,2,2,3,4,4,3,3
666,16:53:47.640,3,3,3,3,2,2,3,4,4,3,3
667,16:53:47.887,3,3,3,3,2,2,3,4,4,3,3
668,16:53:48.137,3,3,3,3,2,2,3,4,4,3,3
669,16:53:48.386,3,3,3,3,2,2,3,4,4,3,3
670,16:53:48.636,3,3,3,3,2,2,3,4,4,3,3
671,16:53:48.886,3,3,3,3,2,2,3,4,4,3,3
672,16:53:49.138,3,3,3,3,2,2,3,4,4,3,3
673,16:53:49.387,3,3,3,3,2,2,3,4,4,3,3
674,16:53:49.639,3,3,3,3,2,2,3,4,4,3,3
675,16:53:49.887,3,3,3,3,2,2,3,4,4,3,3
676,16:53:50.136,3,3,3,3,2,2,3,4,4,3,3
677,16:53:50.387,3,3,3,3,2,2,3,4,4,3,3
678,16:53:50.628,3,3,3,3,2,2,3,4,4,3,3
679,16:53:50.885,3,3,3,3,2,2,3,4,4,3,3
680,16:53:51.136,3,3,3,3,2,2,3,4,4,3,3
681,16:53:51.387,3,3,3,3,2,2,3,4,4,3,3
682,16:53:51.636,3,3,3,3,2,2,3,4,4,3,3
683,16:53:51.886,3,3,3,3,2,2,3,4,4,3,3
684,16:53:52.138,3,3,3,3,2,2,3,4,4,3,3
685,16:53:52.385,3,3,3,3,2,2,3,4,4,3,3
686,16:53:52.635,3,3,3,3,2,2,3,4,4,3,3
687,16:53:52.895,3,3,3,3,2,2,3,4,4,3,3
688,16:53:53.133,3,3,3,3,2,2,3,4,4,3,3
689,16:53:53.383,3,3,3,3,2,2,3,4,4,3,3
690,16:53:53.633,3,3,3,3,2,2,3,4,4,3,3
691,16:53:53.883,3,3,3,3,2,2,3,4,4,3,3
692,16:53:54.136,3,3,3,3,2,2,3,4,4,3,3
693,16:53:54.385,3,3,3,3,2,2,3,4,4,3,3
694,16:53:54.634,3,3,3,3,2,2,3,4,4,3,3
695,16:53:54.883,3,3,3,3,2,2,3,4,4,3,3
696,16:53:55.134,3,3,3,3,2,2,3,4,4,3,3
697,16:53:55.385,3,3,3,3,2,2,3,4,4,3,3
698,16:53:55.634,3,3,3,3,2,2,3,4,4,3,3
699,16:53:55.884,3,3,3,3,2,2,3,4,4,3,3
700,16:53:56.133,3,3,3,3,2,2,3,4,4,3,3
701,16:53:56.385,3,3,3,3,2,2,3,4,4,3,3
702,16:53:56.624,3,3,3,3,2,2,3,4,4,3,3
703,16:53:56.883,3,3,3,3,2,2,3,4,4,3,3
704,16:53:57.133,3,3,3,3,2,2,3,4,4,3,3
705,16:53:57.382,3,3,3,3,2,2,3,4,4,3,3
706,16:53:57.631,3,3,3,3,2,2,3,4,4,3,3
707,16:53:57.880,3,3,3,3,2,2,3,4,4,3,3
708,16:53:58.127,3,3,3,3,2,2,3,4,4,3,3
709,16:53:58.379,3,3,3,3,2,2,3,4,4,3,3
710,16:53:58.631,3,3,3,3,2,2,3,4,4,3,3
711,16:53:58.883,3,3,3,3,2,2,3,4,4,3,3
712,16:53:59.128,3,3,3,3,2,2,3,4,4,3,3
713,16:53:59.377,3,3,3,3,2,2,3,4,4,3,3
714,16:53:59.631,3,3,3,3,2,2,3,4,4,3,3
715,16:53:59.883,3,3,3,3,2,2,3,4,4,3,3
716,16:54:00.135,3,3,3,3,2,2,3,4,4,3,3
717,16:54:00.379,3,3,3,3,2,2,3,4,4,3,3
718,16:54:00.629,3,3,3,3,2,2,3,4,4,3,3
719,16:54:00.880,3,3,3,3,2,2,3,4,4,3,3
720,16:54:01.128,3,3,3,3,2,2,3,4,4,3,3
721,16:54:01.377,3,3,3,3,2,2,3,4,4,3,3
722,16:54:01.627,3,3,3,3,2,2,3,4,4,3,3
723,16:54:01.877,3,3,3,3,2,2,3,4,4,3,3
724,16:54:02.127,3,3,3,3,2,2,3,4,4,3,3
725,16:54:02.378,3,3,3,3,2,2,3,4,4,3,3
726,16:54:02.627,3,3,3,3,2,2,3,4,4,3,3
727,16:54:02.877,3,3,3,3,2,2,3,4,4,3,3
728,16:54:03.126,3,3,3,3,2,2,3,4,4,3,3
729,16:54:03.376,3,3,3,3,2,2,3,4,4,3,3
730,16:54:03.627,3,3,3,3,2,2,3,4,4,3,3
731,16:54:03.877,3,3,3,3,2,2,3,4,4,3,3
732,16:54:04.129,3,3,3,3,2,2,3,4,4,3,3
733,16:54:04.377,3,3,3,3,2,2,3,4,4,3,3
734,16:54:04.630,3,3,3,3,2,2,3,4,4,3,3
735,16:54:04.877,3,3,3,3,2,2,3,4,4,3,3
736,16:54:05.128,3,3,3,3,2,2,3,4,4,3,3
737,16:54:05.378,3,3,3,3,2,2,3,4,4,3,3
738,16:54:05.628,3,3,3,3,2,2,3,4,4,3,3
739,16:54:05.879,3,3,3,3,2,2,3,4,4,3,3
740,16:54:06.126,3,3,3,3,2,2,3,4,4,3,3
741,16:54:06.377,3,3,3,3,2,2,3,4,4,3,3
742,16:54:06.653,3,3,3,3,2,2,3,4,4,3,3
743,16:54:06.877,3,3,3,3,2,2,3,4,4,3,3
744,16:54:07.129,3,3,3,3,2,2,3,4,4,3,3
745,16:54:07.377,3,3,3,3,2,2,3,4,4,3,3
746,16:54:07.627,3,3,3,3,2,2,3,4,4,3,3
747,16:54:07.877,3,3,3,3,2,2,3,4,4,3,3
748,16:54:08.125,3,3,3,3,2,2,3,4,4,3,3
749,16:54:08.376,3,3,3,3,2,2,3,4,4,3,3
750,16:54:08.625,3,3,3,3,2,2,3,4,4,3,3
751,16:54:08.876,3,3,3,3,2,2,3,4,4,3,3
752,16:54:09.125,3,3,3,3,2,2,3,4,4,3,3
753,16:54:09.364,3,3,3,3,2,2,3,4,4,3,3
754,16:54:09.625,3,3,3,3,2,2,3,4,4,3,3
755,16:54:09.875,3,3,3,3,2,2,3,4,4,3,3
756,16:54:10.128,3,3,3,3,2,2,3,4,4,3,3
757,16:54:10.372,3,3,3,3,2,2,3,4,4,3,3
758,16:54:10.628,3,3,3,3,2,2,3,4,4,3,3
759,16:54:10.874,3,3,3,3,2,2,3,4,4,3,3
760,16:54:11.123,3,3,3,3,2,2,3,4,4,3,3
761,16:54:11.373,3,3,3,3,2,2,3,4,4,3,3
762,16:54:11.623,3,3,3,3,2,2,3,4,4,3,3
763,16:54:11.873,3,3,3,3,2,2,3,4,4,3,3
764,16:54:12.128,3,3,3,3,2,2,3,4,4,3,3
765,16:54:12.374,3,3,3,3,2,2,3,4,4,3,3
766,16:54:12.623,3,3,3,3,2,2,3,4,4,3,3
767,16:54:12.873,3,3,3,3,2,2,3,4,4,3,3
768,16:54:13.123,3,3,3,3,2,2,3,4,4,3,3
769,16:54:13.368,3,3,3,3,2,2,3,4,4,3,3
770,16:54:13.622,3,3,3,3,2,2,3,4,4,3,3
771,16:54:13.872,3,3,3,3,2,2,3,4,4,3,3
772,16:54:14.121,3,3,3,3,2,2,3,4,4,3,3
773,16:54:14.373,3,3,3,3,2,2,3,4,4,3,3
774,16:54:14.621,3,3,3,3,2,2,3,4,4,3,3
775,16:54:14.875,3,3,3,3,2,2,3,4,4,3,3
776,16:54:15.140,3,3,3,3,2,2,3,4,4,3,3
777,16:54:15.375,3,3,3,3,2,2,3,4,4,3,3
778,16:54:15.623,3,3,3,3,2,2,3,4,4,3,3
779,16:54:15.887,3,3,3,3,2,2,3,4,4,3,3
780,16:54:16.121,3,3,3,3,2,2,3,4,4,3,3
781,16:54:16.371,3,3,3,3,2,2,3,4,4,3,3
782,16:54:16.639,3,3,3,3,2,2,3,4,4,3,3
783,16:54:16.873,3,3,3,3,2,2,3,4,4,3,3
784,16:54:17.115,3,3,3,3,2,2,3,4,4,3,3
785,16:54:17.370,3,3,3,3,2,2,3,4,4,3,3
786,16:54:17.622,3,3,3,3,2,2,3,4,4,3,3
787,16:54:17.885,3,3,3,3,2,2,3,4,4,3,3
788,16:54:18.119,3,3,3,3,2,2,3,4,4,3,3
789,16:54:18.368,3,3,3,3,2,2,3,4,4,3,3
790,16:54:18.618,3,3,3,3,2,2,3,4,4,3,3
791,16:54:18.870,3,3,3,3,2,2,3,4,4,3,3
792,16:54:19.121,3,3,3,3,2,2,3,4,4,3,3
793,16:54:19.372,3,3,3,3,2,2,3,4,4,3,3
794,16:54:19.620,3,3,3,3,2,2,3,4,4,3,3
795,16:54:19.868,3,3,3,3,2,2,3,4,4,3,3
796,16:54:20.117,3,3,3,3,2,2,3,4,4,3,3
797,16:54:20.378,3,3,3,3,2,2,3,4,4,3,3
798,16:54:20.615,3,3,3,3,2,2,3,4,4,3,3
799,16:54:20.866,3,3,3,3,2,2,3,4,4,3,3
800,16:54:21.113,3,3,3,3,2,2,3,4,4,3,3
801,16:54:21.373,3,3,3,3,2,2,3,4,4,3,3
802,16:54:21.615,3,3,3,3,2,2,3,4,4,3,3
803,16:54:21.867,3,3,3,3,2,2,3,4,4,3,3
804,16:54:22.119,3,3,3,3,2,2,3,4,4,3,3
805,16:54:22.365,3,3,3,3,2,2,3,4,4,3,3
806,16:54:22.614,3,3,3,3,2,2,3,4,4,3,3
807,16:54:22.864,3,3,3,3,2,2,3,4,4,3,3
808,16:54:23.114,3,3,3,3,2,2,3,4,4,3,3
809,16:54:23.364,3,3,3,3,2,2,3,4,4,3,3
810,16:54:23.616,3,3,3,3,2,2,3,4,4,3,3
811,16:54:23.865,3,3,3,3,2,2,3,4,4,3,3
812,16:54:24.133,3,3,3,3,2,2,3,4,4,3,3
813,16:54:24.364,3,3,3,3,2,2,3,4,4,3,3
814,16:54:24.615,3,3,3,3,2,2,3,4,4,3,3
815,16:54:24.864,3,3,3,3,2,2,3,4,4,3,3
816,16:54:25.114,3,3,3,3,2,2,3,4,4,3,3
817,16:54:25.367,3,3,3,3,2,2,3,4,4,3,3
818,16:54:25.637,3,3,3,3,2,2,3,4,4,3,3
819,16:54:25.880,3,3,3,3,2,2,3,4,4,3,3
820,16:54:26.114,3,3,3,3,2,2,3,4,4,3,3
821,16:54:26.360,3,3,3,3,2,2,3,4,4,3,3
822,16:54:26.615,3,3,3,3,2,2,3,4,4,3,3
823,16:54:26.862,3,3,3,3,2,2,3,4,4,3,3
824,16:54:27.116,3,3,3,3,2,2,3,4,4,3,3
825,16:54:27.362,3,3,3,3,2,2,3,4,4,3,3
826,16:54:27.606,3,3,3,3,2,2,3,4,4,3,3
827,16:54:27.864,3,3,3,3,2,2,3,4,4,3,3
828,16:54:28.114,3,3,3,3,2,2,3,4,4,3,3
829,16:54:28.364,3,3,3,3,2,2,3,4,4,3,3
830,16:54:28.611,3,3,3,3,2,2,3,4,4,3,3
831,16:54:28.861,3,3,3,3,2,2,3,4,4,3,3
832,16:54:29.113,3,3,3,3,2,2,3,4,4,3,3
833,16:54:29.367,3,3,3,3,2,2,3,4,4,3,3
834,16:54:29.615,3,3,3,3,2,2,3,4,4,3,3
835,16:54:29.865,3,3,3,3,2,2,3,4,4,3,3
836,16:54:30.114,3,3,3,3,2,2,3,4,4,3,3
837,16:54:30.360,3,3,3,3,2,2,3,4,4,3,3
838,16:54:30.604,3,3,3,3,2,2,3,4,4,3,3
839,16:54:30.862,3,3,3,3,2,2,3,4,4,3,3
840,16:54:31.112,3,3,3,3,2,2,3,4,4,3,3
841,16:54:31.359,3,3,3,3,2,2,3,4,4,3,3
842,16:54:31.607,3,3,3,3,2,2,3,4,4,3,3
843,16:54:31.876,3,3,3,3,2,2,3,4,4,3,3
844,16:54:32.109,3,3,3,3,2,2,3,4,4,3,3
845,16:54:32.359,3,3,3,3,2,2,3,4,4,3,3
846,16:54:32.608,3,3,3,3,2,2,3,4,4,3,3
847,16:54:32.859,3,3,3,3,2,2,3,4,4,3,3
848,16:54:33.106,3,3,3,3,2,2,3,4,4,3,3
849,16:54:33.359,3,3,3,3,2,2,3,4,4,3,3
850,16:54:33.608,3,3,3,3,2,2,3,4,4,3,3
851,16:54:33.859,3,3,3,3,2,2,3,4,4,3,3
852,16:54:34.108,3,3,3,3,2,2,3,4,4,3,3
853,16:54:34.383,3,3,3,3,2,2,3,4,4,3,3
854,16:54:34.607,3,3,3,3,2,2,3,4,4,3,3
855,16:54:34.857,3,3,3,3,2,2,3,4,4,3,3
856,16:54:35.106,3,3,3,3,2,2,3,4,4,3,3
857,16:54:35.357,3,3,3,3,2,2,3,4,4,3,3
858,16:54:35.612,3,3,3,3,2,2,3,4,4,3,3
859,16:54:35.875,3,3,3,3,2,2,3,4,4,3,3
860,16:54:36.108,3,3,3,3,2,2,3,4,4,3,3
861,16:54:36.356,3,3,3,3,2,2,3,4,4,3,3
862,16:54:36.606,3,3,3,3,2,2,3,4,4,3,3
863,16:54:36.856,3,3,3,3,2,2,3,4,4,3,3
864,16:54:37.116,3,3,3,3,2,2,3,4,4,3,3
865,16:54:37.355,3,3,3,3,2,2,3,4,4,3,3
866,16:54:37.605,3,3,3,3,2,2,3,4,4,3,3
867,16:54:37.856,3,3,3,3,2,2,3,4,4,3,3
